property_type,state,lat,lon,area_m2,price_usd
house,Rhône-Alpes,-26.5044407,-61.1763962,347.4,92969.71053
house,Rhône-Alpes,43.3362822,3.2188961,94.3,79167.84211
house,Haute-Normandie,6.9832415,2.6636066,303,203100.1053
house,Oklahoma,60.4872057,15.4102793,280.1,85500.00526
apartment,Oklahoma,20.5359964,-103.4325178,150.5,141497.6158
apartment,Rhône-Alpes,-6.908469,107.6112438,146.1,254111.3368
house,Haute-Normandie,-7.1612441,108.1695504,179.8,59392.48421
apartment,Haute-Normandie,-13.2026069,49.0514094,16.7,212238.0895
apartment,Haute-Normandie,41.933917,126.422806,215.8,103802.4053
house,Haute-Normandie,50.0341272,17.5929608,480.9,262130.6789
apartment,Oklahoma,,-46.9774205,221.5,255444.1526
apartment,Haute-Normandie,14.5951658,121.4276451,245.2,245863.5684
apartment,Västra Götaland,30.4302577,61.8321457,360.9,241732.4053
house,Oslo,64.00189,44.44513,149.9,41401.63158
apartment,Västra Götaland,48.65639,4.912419,224.2,155740.3368
house,Haute-Normandie,3.6085862,96.9309771,244.7,82057.65263
apartment,Oslo,51.4139633,-2.2685462,262.2,262051.4368
house,Västra Götaland,27.676355,110.996803,99.2,33024.85789
apartment,Västra Götaland,41.132444,122.660989,182,70940.11053
apartment,Oslo,6.6402,121.8395,344.6,222644.6211
apartment,Oslo,30.071108,120.933128,367.1,59811.17368
house,Oklahoma,,41.5902169,281.6,29032.29474
apartment,Rhône-Alpes,50.2837307,2.7425682,92.8,5830.763158
apartment,Haute-Normandie,40.7809019,,189.7,211385.2947
apartment,Oklahoma,33.011529,114.022298,48.8,159265.5053
house,Rhône-Alpes,41.0184587,23.5206341,170.2,45869.48947
house,Haute-Normandie,0.0132035,109.3128909,137.9,162252.3421
house,Oklahoma,22.6875359,-82.2936293,202.7,92472.14737
house,Haute-Normandie,23.081924,113.290997,246.8,259447.0211
house,Rhône-Alpes,16.0406339,120.5903599,110.7,208.6473684
apartment,Oslo,-34.6337798,-58.5541599,378.4,143738.3947
apartment,Rhône-Alpes,34.302131,-6.302078,394,53568.5
apartment,Västra Götaland,-6.7267,105.6259,74.9,221251.3211
house,Oslo,-7.5450262,111.6556388,130.2,155967.4158
apartment,Oklahoma,48.9078269,2.1490664,139.7,189722.2789
apartment,Rhône-Alpes,19.3803931,-99.1476908,17.6,255229.0789
house,Rhône-Alpes,15.1249413,-88.4415998,42.9,54290.43158
house,Oslo,-6.1841954,106.8310178,480.8,14744.19474
house,Västra Götaland,13.988942,121.1597568,208.8,111280.3158
apartment,Oklahoma,34.8809639,44.6207633,468.3,207402.4526
house,Västra Götaland,30.6217883,104.0524871,145,159271.6474
apartment,Västra Götaland,50.9212447,5.9651892,153.5,153972.3211
apartment,Västra Götaland,22.656408,114.019351,286.8,112825.9737
house,Oslo,,-4.883185,364.4,147755.3474
house,Västra Götaland,40.9034427,-7.9953451,462.6,58346.00526
apartment,Haute-Normandie,29.2594417,120.2331913,322.2,258954.0789
apartment,Oklahoma,-12.6358928,-72.5558986,239.9,782.8157895
house,Västra Götaland,8.5395253,4.4735386,243.2,217732.1053
house,Oslo,23.2410273,-106.3949498,476,22902.48947
house,Oslo,50.4305778,18.1872242,83.9,87428.50526
apartment,Rhône-Alpes,-28.6903818,26.4577466,70.2,112194.7737
apartment,Haute-Normandie,7.2466086,,311.7,242315.8737
house,Oslo,50.88758,21.66654,10,222999.8526
apartment,Haute-Normandie,26.076336,103.556409,470.5,191811.8684
apartment,Rhône-Alpes,34.8643622,,23.7,182487.0632
apartment,Rhône-Alpes,-8.3162866,113.4686802,245.6,218576.1158
apartment,Haute-Normandie,36.837625,112.864561,284.8,108700.2632
house,Västra Götaland,35.7013041,52.0586252,110.4,206947.3368
apartment,Haute-Normandie,-6.9028171,106.3483779,251.2,70932.05263
house,Haute-Normandie,45.697904,0.964671,115.8,71147.53158
house,Haute-Normandie,46.5217941,6.0221735,168.8,171201.9474
apartment,Haute-Normandie,-9.659525,119.0750837,165.4,136809.7421
house,Oslo,50.2202953,18.7801585,164.3,212812.8053
house,Oklahoma,21.955472,111.244529,461.7,179031.2368
house,Västra Götaland,43.1463186,45.9011736,329.2,241109.9947
house,Haute-Normandie,,19.9675163,134.4,82937.91579
apartment,Västra Götaland,27.098536,114.972769,426.4,20561.55789
apartment,Rhône-Alpes,46.1098585,-71.2983257,43.2,193278.6368
house,Västra Götaland,65.0081559,17.0061406,300.7,42077.63684
house,Västra Götaland,-0.9807341,30.2512728,139.9,130908.9368
house,Haute-Normandie,48.5851876,7.7342943,0.5,229608.4842
house,Haute-Normandie,38.2924675,23.9199305,420.5,58409.72632
house,Rhône-Alpes,18.9364797,-70.41976,296.5,198749.0158
house,Oklahoma,,45.044839,114.1,1746.889474
apartment,Rhône-Alpes,13.5776734,100.6149501,5.3,100228.4316
apartment,Oklahoma,31.068932,121.397142,409.7,149037.2316
apartment,Oslo,60.4136423,44.2412709,478.1,130922.9947
house,Oklahoma,63.3568009,27.755804,303.8,48138.96316
house,Oslo,36.994225,99.598035,284.6,113497.0579
apartment,Haute-Normandie,-6.3477635,31.0736389,434,70212.62105
apartment,Haute-Normandie,-18.1969907,-69.5597273,454.2,140764.9526
apartment,Västra Götaland,47.0944959,51.9238373,279.8,30346.18421
house,Oklahoma,56.0394628,12.7110264,327.8,57895.06316
apartment,Haute-Normandie,49.1912902,15.0524346,93.4,48723.66842
house,Oklahoma,-7.9286951,110.289179,144.5,211279.7789
house,Haute-Normandie,39.825495,116.288478,470.3,89004.15789
apartment,Oklahoma,-19.2443226,17.728092,475.2,37524.96842
apartment,Rhône-Alpes,9.4101982,45.0629902,202.6,13374.26842
house,Haute-Normandie,,47.9368725,75.7,56188.52632
house,Västra Götaland,15.5379,120.6385,341.3,102840.5737
house,Haute-Normandie,10.468522,-66.1059484,30.7,197485.0684
apartment,Rhône-Alpes,24.088938,32.8998293,435.2,193582.8158
house,Västra Götaland,16.7124054,98.5746649,374.6,175847.5158
house,Västra Götaland,48.550372,24.7466678,188.5,142027.1737
apartment,Oslo,-7.1550724,108.1498006,218.6,106189.8737
house,Oslo,-18.4943258,-40.4657826,2.8,164125.7684
apartment,Oklahoma,39.67,-86.19,75.6,138928.0947
house,Haute-Normandie,35.5488997,36.6444758,344.5,216022.9526
house,Rhône-Alpes,-26.17433,27.7875893,47.9,138540.5211
apartment,Oslo,-30.0722165,-51.0969571,263.1,135239.1158
apartment,Rhône-Alpes,0.0925393,,377.9,221050.4947
house,Oslo,22.4937132,91.5015009,350,130124.1526
house,Västra Götaland,,34.887762,443.5,128450.0105
house,Oslo,59.3319856,17.9512673,408.3,219265.9895
house,Haute-Normandie,41.3507611,-8.2517567,289.3,127504.8474
apartment,Haute-Normandie,8.0566664,124.2338867,19,91800.23158
house,Rhône-Alpes,13.5497754,100.2740821,236.4,110206.0842
house,Haute-Normandie,-10.5852663,-75.4053367,205.4,244171.6579
house,Haute-Normandie,52.1972058,5.996755,282.8,43361.08421
apartment,Rhône-Alpes,45.597839,126.637515,135.1,234366.5526
house,Västra Götaland,,-64.2278386,168.8,234762.2053
house,Haute-Normandie,45.5426102,40.4010024,470.6,10798.93684
apartment,Oklahoma,35.0612128,33.4047109,270.7,214884.7053
apartment,Oklahoma,38.4215487,126.2332502,150.1,42175.43684
house,Västra Götaland,46.907884,6.3333882,191.1,13467.12632
apartment,Rhône-Alpes,19.482042,,204.7,160771.1
apartment,Oslo,50.2220773,24.8459624,447.5,166370.9316
house,Oslo,57.4492483,97.3580243,274,49428.78421
house,Oslo,31.364902,108.249509,232.2,242323.8368
house,Oslo,54.0718079,54.8763087,198.4,150308.3421
house,Västra Götaland,25.19786,99.233929,50.4,140604.8526
apartment,Oslo,4.5943745,-74.0740729,2.3,48173.56842
apartment,Rhône-Alpes,9.2524087,122.874409,230.5,216065.5
apartment,Rhône-Alpes,49.95073,19.964648,495.5,203638.0421
apartment,Haute-Normandie,40.231962,116.857837,309.2,89757.57368
apartment,Rhône-Alpes,8.438605,-80.679207,274.5,251756.2421
house,Haute-Normandie,54.605583,85.392777,218.1,130685.5842
house,Västra Götaland,21.9327554,-79.4366324,396.7,195960.7474
house,Oklahoma,29.531734,71.6445305,338.3,63986.12105
apartment,Oslo,41.01,-85.06,96.3,74635.21579
house,Västra Götaland,-7.1845289,111.5572638,374.3,146314.2316
house,Haute-Normandie,30.715704,,312.6,153717.0684
house,Haute-Normandie,58.760833,59.5550001,342.1,3413.163158
house,Oklahoma,39.672791,113.732809,440.2,251433.1368
apartment,Oklahoma,23.0861808,113.4943199,289.3,157150.5737
house,Rhône-Alpes,-14.1462865,-71.4603621,306.8,226404.7211
house,Rhône-Alpes,-15.7994139,-47.9222179,92.9,103175.6316
apartment,Oslo,,-85.6332093,89.6,246812.7316
house,Oklahoma,-36.999012,,397,53073.98947
apartment,Västra Götaland,-10.9492286,-69.5767704,263.2,103926.8316
house,Rhône-Alpes,18.6813049,-99.1013498,16.4,131411.9053
house,Rhône-Alpes,19.3803931,-99.1476908,93.9,87348.63158
apartment,Västra Götaland,26.6155575,127.9536808,295.3,221264.7579
house,Oklahoma,5.9840985,116.0761121,386.6,136439.5947
apartment,Oslo,51.5574609,20.8640191,15.6,8376.805263
apartment,Oklahoma,33.036246,112.039383,398.5,218252.9526
house,Västra Götaland,41.90978,21.54997,18.7,176874.5316
apartment,Oklahoma,24.7762658,-107.4046797,397.2,59892.39474
apartment,Oklahoma,-27.633736,-55.497642,6.9,115791.2053
apartment,Haute-Normandie,48.5851876,7.7342943,173,109512.1421
apartment,Rhône-Alpes,29.103856,110.451191,59.8,22240.34737
house,Oslo,22.6166667,114.6702778,124.2,84208.51053
apartment,Rhône-Alpes,8.665089,-73.822663,416.6,40270.17368
house,Rhône-Alpes,59.94043,30.2813321,310.2,246665.5211
house,Haute-Normandie,31.574996,35.149421,476.4,85601.12105
apartment,Oslo,56.91683,-117.61945,279.2,96853.91579
apartment,Oslo,47.1284352,42.4543661,306.5,181080.1474
house,Västra Götaland,33.1401715,119.7889248,225.6,137201.8947
apartment,Oslo,15.7377569,120.6348716,361.9,145272.3737
apartment,Haute-Normandie,39.9041999,116.4073963,390.9,131193.6053
apartment,Haute-Normandie,56.2421713,37.5166323,209.8,202464.2789
house,Rhône-Alpes,31.874138,103.573122,10.7,199410.8474
house,Rhône-Alpes,-20.3761919,57.5660161,120.7,186195.0368
apartment,Oklahoma,52.423387,20.9739484,42.1,250210.2421
apartment,Västra Götaland,,17.2942976,42,114499.6421
apartment,Västra Götaland,41.53083,21.41556,385.3,137540.2789
apartment,Oslo,42.4914204,-2.522269,450.7,104618.3
apartment,Västra Götaland,-8.6060882,116.1114976,375.7,128477.0421
house,Oklahoma,45.9018536,6.121072,455,156546.0211
apartment,Haute-Normandie,40.039377,48.9202533,261.1,218090.1789
apartment,Oklahoma,32.271335,121.293439,287.2,68513.89474
apartment,Oklahoma,-6.2736138,,483.6,81887.39474
apartment,Västra Götaland,26.443249,107.253334,205.2,230115.2526
apartment,Haute-Normandie,14.631218,121.0628238,491.4,168342.0842
house,Rhône-Alpes,41.0923609,20.1563519,487.2,95537.98947
house,Rhône-Alpes,34.26645,108.960747,161.2,177351.8263
house,Oklahoma,-4.6,34.35,307.7,188551.1053
apartment,Haute-Normandie,-27.8846801,25.1533426,129.6,166967.1263
apartment,Oklahoma,39.803681,112.073298,19.5,63045.44211
apartment,Rhône-Alpes,53.5511779,9.9641759,123,61287.62632
apartment,Rhône-Alpes,45.4718665,-76.6841393,349.3,71912.57895
house,Oklahoma,14.84276,-88.493797,469.9,30205.22632
apartment,Oklahoma,56.036667,39.9203466,205.9,188182.9316
house,Oklahoma,0.707531,30.0636349,237.4,114071.1316
apartment,Haute-Normandie,38.05106,114.463347,163.3,161524.2158
apartment,Haute-Normandie,-1.7505747,116.0886704,83.1,211736.1789
apartment,Västra Götaland,43.6953508,7.2559678,56.6,90419.96316
apartment,Oslo,26.567944,106.714374,342.7,30156.97368
house,Rhône-Alpes,56.5789712,85.1026739,254.1,130985.3895
apartment,Haute-Normandie,50.1999745,16.2326331,132.2,81153.05263
apartment,Rhône-Alpes,14.5671014,121.0312325,130.3,185396.8947
house,Haute-Normandie,22.9550072,113.0126011,132.8,254469.0421
apartment,Oslo,-6.2163932,106.8643671,6.9,2877.973684
apartment,Oslo,,72.5694175,450.2,228092.9158
house,Oklahoma,37.7668391,21.3383382,42.6,8293.489474
apartment,Haute-Normandie,18.7863009,-69.6531674,170.6,147789.1789
apartment,Rhône-Alpes,-6.9876,112.7875,308.5,235648.9105
house,Oklahoma,39.9179113,22.595535,309.8,56233.17368
apartment,Rhône-Alpes,34.99562,103.053321,488.2,12736.52632
house,Rhône-Alpes,53.9842593,124.0715933,15.1,257811.1421
apartment,Rhône-Alpes,52.7680084,41.2841466,204.7,179248.6737
house,Oslo,41.356361,,421.2,231199.9579
apartment,Oklahoma,3.2907122,-75.4577775,307.4,262306.9684
house,Rhône-Alpes,19.7267712,-101.1850967,59.2,151476.7895
house,Oklahoma,27.5989477,68.627038,468.7,58733.93684
house,Oklahoma,-25.790615,28.3323137,213.6,48956.83158
apartment,Oslo,40.7544003,-73.9801334,25.7,131356.0368
house,Oklahoma,39.1140535,-94.7743365,358.5,56312.27895
house,Rhône-Alpes,44.8726563,18.8106276,396,25123.55263
apartment,Haute-Normandie,31.123586,114.893666,253.9,178896.1684
apartment,Rhône-Alpes,-16.3952829,-71.5367908,101.9,107879.6105
apartment,Rhône-Alpes,-6.3079232,107.172085,428,31362.67368
apartment,Rhône-Alpes,19.4386048,-99.1034242,347.5,34398.12105
house,Västra Götaland,10.266893,123.949939,332.5,42949.13158
apartment,Oslo,3.2093353,101.6716295,205.6,148777.3684
apartment,Oklahoma,50.1283894,15.9182326,385.4,25221.53684
house,Oslo,28.0093247,120.6569721,407.3,98343.67895
apartment,Oklahoma,-3.0114,133.7626,187.6,231830.5211
apartment,Oslo,23.358695,116.687155,33.5,77811.27895
apartment,Västra Götaland,52.4856992,13.3488258,180.5,231785.9211
house,Oslo,-25.2935305,-57.5793046,215,212652.6737
apartment,Västra Götaland,47.6999935,131.1243299,280.2,230491.2421
apartment,Oklahoma,,-51.1376317,409.1,62396.05789
house,Rhône-Alpes,50.5763759,22.059689,213.7,145263.5211
apartment,Västra Götaland,57.7500731,12.9485476,11.2,147656.8105
house,Oslo,59.0524231,10.0275028,295.6,233200.6579
house,Oklahoma,-2.5394654,112.9586863,447.2,34200.03158
apartment,Oklahoma,41.5838798,-8.5932108,353.5,209317.9684
apartment,Haute-Normandie,16.7903346,120.8249088,486.4,112264.0053
house,Oslo,48.9398644,16.8996364,399.1,248303.2474
apartment,Rhône-Alpes,64.58897,18.6667119,33.2,261319.8158
apartment,Oklahoma,44.5706127,18.0176034,395.3,27796.94737
apartment,Rhône-Alpes,10.8281332,,119.7,168426.7842
house,Rhône-Alpes,-34.5151107,-58.4973265,280.5,26494.48947
house,Oslo,-9.3790072,30.1242853,318.1,91094.25789
apartment,Oklahoma,47.6264367,34.5297956,67.7,201180.5105
house,Haute-Normandie,39.2363803,-9.264704,245.8,203225.4211
house,Oslo,-40.6607937,-72.6131562,255.1,261354.7211
apartment,Rhône-Alpes,-6.9557,113.4028,447.2,10676.56842
house,Haute-Normandie,34.014215,105.298756,27.1,151816.8632
apartment,Rhône-Alpes,43.9336277,42.5107159,304.3,75154.23158
apartment,Oslo,14.5941382,121.0671868,325.8,175487.5632
apartment,Haute-Normandie,,-1.5401497,248.7,84931.37368
apartment,Oslo,35.877092,14.544192,44.8,64814.73684
house,Haute-Normandie,62.5166,155.7654,386.8,113433.2947
house,Västra Götaland,-23.1072154,-48.925516,91.8,231048.9947
apartment,Rhône-Alpes,36.628305,101.765843,116.6,35915.98421
apartment,Rhône-Alpes,53.6923042,38.1938089,437.5,108572.4737
house,Haute-Normandie,-32.9578112,-60.6682209,444,78490.25789
house,Rhône-Alpes,-33.9842244,18.4740875,187.4,239080.7474
house,Haute-Normandie,49.4006213,1.1150619,425.6,238583.4053
apartment,Västra Götaland,,127.5159741,490,108508.3684
house,Oslo,-8.2659112,112.0029243,483.9,171871.6579
house,Västra Götaland,-34.7264519,-58.6055652,233.8,98577.34211
apartment,Rhône-Alpes,14.602493,-90.5279231,488.8,217348.7211
house,Rhône-Alpes,22.676245,113.418215,376.3,84088.12632
apartment,Rhône-Alpes,24.9936281,121.3009798,422.3,252372.9895
house,Haute-Normandie,48.9098794,2.2829955,437.3,195053.8579
house,Västra Götaland,32.7014728,51.1559259,61.1,232239.1789
house,Rhône-Alpes,58.6316895,80.1006379,377.1,140870.8263
apartment,Västra Götaland,38.7,21.466667,89.5,54297.92105
house,Västra Götaland,10.7991944,106.6802639,400.8,158119.4
house,Rhône-Alpes,48.3756394,43.0842361,287.4,123310.2105
house,Haute-Normandie,-6.8726113,-79.3423312,159.3,241137.3053
apartment,Rhône-Alpes,23.918143,108.401654,196.8,92532.87895
house,Haute-Normandie,36.757714,-4.2429565,276.7,35442.36842
apartment,Oklahoma,-30.6866136,26.7063745,478,29466.82105
house,Västra Götaland,44.7051702,18.3104025,481.7,88165.92632
house,Västra Götaland,48.689836,6.17445,236.2,155303.4211
apartment,Oslo,41.4292615,-8.1757379,352.7,107379.0579
house,"México,Estado de México,Toluca,Metepec",19.524143,-,7.6,443846.95
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.2640539,-99.5727534,17.6,375256.46
house,"México,Tamaulipas,Tampico",20.689157,-103.366728,472.1,191453
house,"México,Tamaulipas,Tampico",19.52589,-99.151703,174.1,124315.34
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.52589,-99.151703,129.9,445350.5
house,"México,Distrito Federal,Miguel Hidalgo",19.511938,-96.871956,38.6,496443.07
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.396593,-99.133163,326,341789.51
house,"México,Distrito Federal,Cuauhtémoc",19.2640539,-99.5727534,441,302269.65
house,"México,Jalisco,Guadalajara",25.625994,-100.283852,436,140405.56
house,"México,Distrito Federal,Benito Juárez",21.1299039,-101.6220159,333.3,134185.4
apartment,"México,Chiapas,Jiquipilas,Michoacán",19.511938,-96.871956,272.4,269342.42
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",19.667873,-101.233465,120,108585.99
house,"México,Yucatán,Mérida",20.689157,-103.366728,180.8,153748.63
apartment,"México,Guanajuato,León",20.689157,-103.366728,309.7,382866.29
apartment,"México,Morelos,Temixco,Burgos Bugambilias",19.396593,-99.133163,375.7,64250.6
house,"México,Distrito Federal,Miguel Hidalgo",19.268629,-99.671722,279.5,453019.81
apartment,"México,Nuevo León,Monterrey",21.129547,-86.817017,327.9,128438.71
apartment,"México,Estado de México,Toluca,Metepec",19.2640539,-99.5727534,150.7,496099.39
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",19.524143,-,128.2,449965
apartment,"México,Jalisco,Guadalajara",25.625994,-100.283852,228.2,459668.19
apartment,"México,Yucatán,Mérida",19.2640539,-99.5727534,52.8,414462.56
apartment,"México,Guanajuato,León",21.003574,-101.285683,186.8,496135.65
house,"México,Veracruz de Ignacio de la Llave,Veracruz",21.1299039,-101.6220159,374.8,217141.12
house,"México,Sinaloa,Mazatlán",21.1299039,-101.6220159,198.4,156132.13
apartment,"México,Distrito Federal,Gustavo A. Madero",25.625994,-100.283852,401.7,345825.19
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",19.2640539,-99.5727534,491.3,367994.16
house,"México,Chiapas,Jiquipilas,Michoacán",19.2640539,-99.5727534,333.4,382824.86
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.52589,-99.151703,449.1,421778.02
house,"México,Guanajuato,Guanajuato",19.667873,-101.233465,429.3,286882.46
house,"México,Jalisco,Guadalajara",20.689157,-103.366728,35.9,244660.17
house,"México,Guanajuato,Guanajuato",21.003574,-101.285683,472.1,453141.31
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.396593,-99.133163,269.6,304400.5
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.52589,-99.151703,132.5,318046.33
apartment,"México,Morelos,Temixco,Burgos Bugambilias",20.689157,-103.366728,487.1,129472.85
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.396593,-99.133163,199.7,337705.18
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.268629,-99.671722,295.4,193667.31
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.524143,-,53.9,348805.19
house,"México,Distrito Federal,Benito Juárez",19.667873,-101.233465,171.4,144470.47
apartment,"México,Distrito Federal,Benito Juárez",19.511938,-96.871956,102.1,413537.58
apartment,"México,Tamaulipas,Tampico",21.1299039,-101.6220159,325.8,162117.5
apartment,"México,Jalisco,Guadalajara",21.003574,-101.285683,346.3,104854.87
apartment,"México,Distrito Federal,Cuauhtémoc",20.689157,-103.366728,227.8,417225.14
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.443178,-99.144234,443.8,305559.23
apartment,"México,Guanajuato,León",21.129547,-86.817017,443,130163.33
apartment,"México,Tamaulipas,Tampico",19.2640539,-99.5727534,439.9,70530.76
house,"México,Distrito Federal,Benito Juárez",25.625994,-100.283852,46.6,344868.86
apartment,"México,Quintana Roo,Benito Juárez,Cancún",21.1299039,-101.6220159,418.3,101168.25
house,"México,Distrito Federal,Miguel Hidalgo",19.52589,-99.151703,312.9,451574.52
house,"México,Distrito Federal,Cuauhtémoc",19.511938,-96.871956,257.9,151770.51
house,"México,Sinaloa,Mazatlán",20.689157,-103.366728,355.5,392369.22
apartment,"México,Jalisco,Guadalajara",19.268629,-99.671722,459,149834.53
house,"México,Guanajuato,León",25.625994,-100.283852,381.3,385492.27
house,"México,Chiapas,Jiquipilas,Michoacán",20.689157,-103.366728,29.1,103665.92
apartment,"México,Jalisco,Guadalajara",19.396593,-99.133163,72.8,383641.88
apartment,"México,Tamaulipas,Tampico",21.129547,-86.817017,122,320415.91
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",19.268629,-99.671722,350,482220.22
house,"México,Distrito Federal,Benito Juárez",21.003574,-101.285683,433.7,112791.84
apartment,"México,Distrito Federal,Gustavo A. Madero",19.524143,-,332.4,249334.93
apartment,"México,Distrito Federal,Benito Juárez",21.003574,-101.285683,405.8,333350.35
house,"México,Guanajuato,León",20.689157,-103.366728,433.8,202142.96
apartment,"México,Distrito Federal,Miguel Hidalgo",19.52589,-99.151703,229.6,330526.37
house,"México,Nuevo León,Monterrey",19.443178,-99.144234,263.1,313722.55
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.268629,-99.671722,299.7,371001.05
apartment,"México,Distrito Federal,Cuauhtémoc",25.625994,-100.283852,439.8,186451.42
apartment,"México,Distrito Federal,Benito Juárez",19.268629,-99.671722,135.3,124020.58
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.524143,-,83.4,467194.12
apartment,"México,Morelos,Temixco,Burgos Bugambilias",25.625994,-100.283852,80.1,57141.86
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.396593,-99.133163,192.5,448186.27
apartment,"México,Jalisco,Guadalajara",19.396593,-99.133163,315.6,397892.23
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.268629,-99.671722,210.9,216901.45
house,"México,Guanajuato,Guanajuato",19.667873,-101.233465,447.9,91714.48
apartment,"México,Distrito Federal,Gustavo A. Madero",19.511938,-96.871956,233.5,159938.09
house,"México,Jalisco,Guadalajara",21.1299039,-101.6220159,270.4,191132.95
apartment,"México,Jalisco,Guadalajara",19.511938,-96.871956,52,92929.66
apartment,"México,Distrito Federal,Miguel Hidalgo",19.2640539,-99.5727534,414.6,266033.78
house,"México,Yucatán,Mérida",19.2640539,-99.5727534,192.3,159671.3
apartment,"México,Tamaulipas,Tampico",19.2640539,-99.5727534,427.3,214918.23
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.667873,-101.233465,472.8,150486.76
house,"México,Chiapas,Jiquipilas,Michoacán",19.52589,-99.151703,22.8,106134.37
apartment,"México,Distrito Federal,Benito Juárez",21.129547,-86.817017,344.8,319757.09
house,"México,Estado de México,Toluca,Metepec",21.003574,-101.285683,342.5,443897.4
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.524143,-,227.8,452568.17
apartment,"México,Distrito Federal,Cuauhtémoc",19.52589,-99.151703,116.1,108545.59
apartment,"México,Quintana Roo,Benito Juárez,Cancún",20.689157,-103.366728,144.8,419886.38
apartment,"México,Tamaulipas,Tampico",19.443178,-99.144234,248.7,478044.75
house,"México,Sinaloa,Mazatlán",19.52589,-99.151703,129.5,371076.5
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.52589,-99.151703,428.1,269876.47
apartment,"México,Distrito Federal,Gustavo A. Madero",19.396593,-99.133163,179.7,199209.95
house,"México,Chiapas,Jiquipilas,Michoacán",19.396593,-99.133163,219.2,401688.52
house,"México,Yucatán,Mérida",19.667873,-101.233465,70,193705.15
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",21.003574,-101.285683,456,477296.14
house,"México,Guanajuato,Guanajuato",25.625994,-100.283852,251.8,190624.94
apartment,"México,Distrito Federal,Cuauhtémoc",21.129547,-86.817017,446,261570.78
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.268629,-99.671722,481.6,430392.88
house,"México,Quintana Roo,Benito Juárez,Cancún",19.667873,-101.233465,169.4,465540.94
apartment,"México,Distrito Federal,Benito Juárez",19.524143,-,251.2,93709.29
house,"México,Chiapas,Jiquipilas,Michoacán",19.2640539,-99.5727534,482.2,244128.66
house,"México,Jalisco,Guadalajara",21.1299039,-101.6220159,149.3,142307.73
apartment,"México,Jalisco,Guadalajara",21.003574,-101.285683,472.2,498537.38
house,"México,Distrito Federal,Miguel Hidalgo",19.52589,-99.151703,314.7,132422.1
house,"México,Nuevo León,Monterrey",25.625994,-100.283852,26,207613.39
apartment,"México,Tamaulipas,Tampico",21.003574,-101.285683,185.2,267079.7
house,"México,Jalisco,Guadalajara",19.396593,-99.133163,128.4,285940.33
apartment,"México,Jalisco,Guadalajara",21.1299039,-101.6220159,274.7,261122.71
apartment,"México,Sinaloa,Mazatlán",19.524143,-,424.8,416364.26
apartment,"México,Distrito Federal,Gustavo A. Madero",21.1299039,-101.6220159,179.3,384877.67
apartment,"México,Sinaloa,Mazatlán",19.524143,-,268.6,209005.88
house,"México,Jalisco,Guadalajara",21.1299039,-101.6220159,98.9,132151.46
apartment,"México,Jalisco,Guadalajara",21.003574,-101.285683,373.7,320162.93
house,"México,Jalisco,Guadalajara",19.52589,-99.151703,215.8,336217.74
house,"México,Morelos,Temixco,Burgos Bugambilias",19.511938,-96.871956,484,379635.27
house,"México,Quintana Roo,Benito Juárez,Cancún",19.396593,-99.133163,454.6,378429.21
house,"México,Estado de México,Toluca,Metepec",21.003574,-101.285683,494.5,366493.77
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.667873,-101.233465,246.4,414668.91
house,"México,Guanajuato,León",20.689157,-103.366728,57.3,92602.44
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.511938,-96.871956,80.1,381519.3
house,"México,Yucatán,Mérida",19.52589,-99.151703,412.2,277926.07
apartment,"México,Chiapas,Jiquipilas,Michoacán",19.2640539,-99.5727534,69.8,107834.35
house,"México,Nuevo León,Monterrey",20.689157,-103.366728,295.6,85116.36
house,"México,Distrito Federal,Miguel Hidalgo",20.689157,-103.366728,142,122718.87
apartment,"México,Sinaloa,Mazatlán",25.625994,-100.283852,132.8,317079.26
